216.34.210.210 - - [14/Aug/2023:00:00:51 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
108.22.21.129 - - [14/Aug/2023:09:21:21 +0300] "PUT /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
238.31.38.186 - - [14/Aug/2023:09:22:13 +0300] "DELETE /forum/openforums.org HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
189.34.213.69 - - [14/Aug/2023:09:23:24 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
130.69.202.26 - - [14/Aug/2023:09:24:46 +0300] "PUT /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
111.133.40.117 - - [14/Aug/2023:09:26:11 +0300] "DELETE /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
141.69.250.136 - - [14/Aug/2023:09:27:33 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
83.94.242.158 - - [14/Aug/2023:09:28:30 +0300] "PUT /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
209.239.36.14 - - [14/Aug/2023:09:29:50 +0300] "GET /forum/openforums.org HTTP/2" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
89.205.201.120 - - [14/Aug/2023:09:31:13 +0300] "GET /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
74.70.3.48 - - [14/Aug/2023:09:32:09 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
65.216.212.243 - - [14/Aug/2023:09:33:01 +0300] "DELETE /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
154.32.55.185 - - [14/Aug/2023:09:33:59 +0300] "PATCH /google.com HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
142.68.12.180 - - [14/Aug/2023:09:34:51 +0300] "PUT /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
228.60.108.223 - - [14/Aug/2023:09:36:02 +0300] "POST /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
54.5.49.105 - - [14/Aug/2023:09:37:25 +0300] "PATCH /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
153.160.157.76 - - [14/Aug/2023:09:38:19 +0300] "DELETE /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
20.161.173.216 - - [14/Aug/2023:09:39:42 +0300] "PUT /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
239.151.227.184 - - [14/Aug/2023:09:41:06 +0300] "PATCH /google.com HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
117.235.184.58 - - [14/Aug/2023:09:42:11 +0300] "PATCH /forum/openforums.org HTTP/2" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
26.217.30.243 - - [14/Aug/2023:09:43:04 +0300] "PUT /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
219.126.52.87 - - [14/Aug/2023:09:44:00 +0300] "PATCH /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
169.131.145.137 - - [14/Aug/2023:09:45:17 +0300] "GET /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
140.175.222.66 - - [14/Aug/2023:09:46:21 +0300] "PUT /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
58.224.176.212 - - [14/Aug/2023:09:47:21 +0300] "PATCH /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
41.28.193.176 - - [14/Aug/2023:09:48:28 +0300] "DELETE /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
68.104.128.180 - - [14/Aug/2023:09:49:19 +0300] "PATCH /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
121.213.8.56 - - [14/Aug/2023:09:50:36 +0300] "DELETE /google.com HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
99.220.127.17 - - [14/Aug/2023:09:51:44 +0300] "PATCH /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
237.201.92.94 - - [14/Aug/2023:09:53:09 +0300] "POST /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
183.181.10.250 - - [14/Aug/2023:09:54:16 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
147.34.198.217 - - [14/Aug/2023:09:55:07 +0300] "PUT /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
241.79.63.13 - - [14/Aug/2023:09:56:28 +0300] "DELETE /downloads HTTP/2" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
73.192.209.83 - - [14/Aug/2023:09:57:54 +0300] "PUT /downloads HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
8.180.86.156 - - [14/Aug/2023:09:58:53 +0300] "GET /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
229.94.33.182 - - [14/Aug/2023:10:00:10 +0300] "DELETE /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
35.63.181.154 - - [14/Aug/2023:10:01:14 +0300] "DELETE /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
122.169.141.251 - - [14/Aug/2023:10:02:34 +0300] "PATCH /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
56.205.198.30 - - [14/Aug/2023:10:03:47 +0300] "PATCH /downloads HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
105.138.141.208 - - [14/Aug/2023:10:05:07 +0300] "PATCH /google.com HTTP/1.0" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
27.193.131.122 - - [14/Aug/2023:10:06:11 +0300] "PUT /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
147.18.115.215 - - [14/Aug/2023:10:07:23 +0300] "DELETE /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
184.106.106.102 - - [14/Aug/2023:10:08:18 +0300] "PATCH /downloads HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
19.186.38.209 - - [14/Aug/2023:10:09:43 +0300] "GET /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
154.203.177.98 - - [14/Aug/2023:10:10:56 +0300] "PUT /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
162.153.236.54 - - [14/Aug/2023:10:12:09 +0300] "GET /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
244.100.19.32 - - [14/Aug/2023:10:13:02 +0300] "GET /google.com HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
116.204.100.24 - - [14/Aug/2023:10:14:12 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
8.212.183.220 - - [14/Aug/2023:10:15:07 +0300] "GET /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
63.139.228.42 - - [14/Aug/2023:10:16:16 +0300] "GET /forum/openforums.org HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
220.171.107.11 - - [14/Aug/2023:10:17:36 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
173.40.54.7 - - [14/Aug/2023:10:19:00 +0300] "PATCH /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
164.59.130.69 - - [14/Aug/2023:10:19:52 +0300] "POST /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
184.174.86.208 - - [14/Aug/2023:10:20:51 +0300] "PATCH /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
67.166.61.74 - - [14/Aug/2023:10:21:45 +0300] "POST /forum/openforums.org HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
18.136.15.65 - - [14/Aug/2023:10:22:35 +0300] "PATCH /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
157.212.96.69 - - [14/Aug/2023:10:23:59 +0300] "PATCH /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
226.96.42.176 - - [14/Aug/2023:10:25:08 +0300] "DELETE /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
226.111.115.150 - - [14/Aug/2023:10:26:00 +0300] "GET /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
247.53.202.30 - - [14/Aug/2023:10:27:13 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
31.19.25.173 - - [14/Aug/2023:10:28:35 +0300] "GET /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
9.176.57.146 - - [14/Aug/2023:10:29:56 +0300] "POST /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
191.84.139.233 - - [14/Aug/2023:10:31:17 +0300] "PATCH /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
31.190.247.108 - - [14/Aug/2023:10:32:24 +0300] "DELETE /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
66.111.88.244 - - [14/Aug/2023:10:33:30 +0300] "GET /downloads HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
224.228.126.145 - - [14/Aug/2023:10:34:49 +0300] "PUT /google.com HTTP/2" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
151.103.160.104 - - [14/Aug/2023:10:36:00 +0300] "PUT /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
238.116.23.43 - - [14/Aug/2023:10:37:14 +0300] "DELETE /forum/openforums.org HTTP/2" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
143.94.31.179 - - [14/Aug/2023:10:38:32 +0300] "PATCH /downloads HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
52.243.254.79 - - [14/Aug/2023:10:39:26 +0300] "GET /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
224.215.50.16 - - [14/Aug/2023:10:40:40 +0300] "POST /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
144.81.168.198 - - [14/Aug/2023:10:41:54 +0300] "PUT /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
231.101.120.25 - - [14/Aug/2023:10:42:57 +0300] "PUT /google.com HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
45.7.165.60 - - [14/Aug/2023:10:44:10 +0300] "GET /google.com HTTP/2" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
50.247.77.122 - - [14/Aug/2023:10:45:36 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
9.35.239.150 - - [14/Aug/2023:10:46:27 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
139.96.80.115 - - [14/Aug/2023:10:47:27 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
37.94.210.222 - - [14/Aug/2023:10:48:39 +0300] "GET /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
106.208.50.160 - - [14/Aug/2023:10:50:04 +0300] "DELETE /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
191.90.219.6 - - [14/Aug/2023:10:51:28 +0300] "POST /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
45.213.5.168 - - [14/Aug/2023:10:52:42 +0300] "PUT /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
95.10.202.86 - - [14/Aug/2023:10:53:42 +0300] "PATCH /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
44.132.220.113 - - [14/Aug/2023:10:54:57 +0300] "GET /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
249.157.160.204 - - [14/Aug/2023:10:55:51 +0300] "POST /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
183.236.90.206 - - [14/Aug/2023:10:57:02 +0300] "GET /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
60.197.41.6 - - [14/Aug/2023:10:58:05 +0300] "PATCH /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
185.157.145.210 - - [14/Aug/2023:10:59:16 +0300] "DELETE /downloads HTTP/2" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
60.251.186.142 - - [14/Aug/2023:11:00:39 +0300] "PATCH /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
159.7.86.26 - - [14/Aug/2023:11:01:46 +0300] "POST /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
21.207.229.57 - - [14/Aug/2023:11:02:59 +0300] "PUT /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
131.41.73.175 - - [14/Aug/2023:11:03:50 +0300] "GET /c/csharp.gcc HTTP/2" 500  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
51.174.198.126 - - [14/Aug/2023:11:04:58 +0300] "PUT /google.com HTTP/1.1" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
120.240.119.221 - - [14/Aug/2023:11:06:24 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
92.10.141.60 - - [14/Aug/2023:11:07:46 +0300] "POST /downloads HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
201.195.91.7 - - [14/Aug/2023:11:09:10 +0300] "GET /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
41.248.228.41 - - [14/Aug/2023:11:10:14 +0300] "PATCH /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
182.209.166.87 - - [14/Aug/2023:11:11:27 +0300] "GET /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
188.201.131.1 - - [14/Aug/2023:11:12:17 +0300] "PUT /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
113.197.89.187 - - [14/Aug/2023:11:13:35 +0300] "GET /google.com HTTP/1.0" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
12.142.22.56 - - [14/Aug/2023:11:14:53 +0300] "POST /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
221.15.59.148 - - [14/Aug/2023:11:16:05 +0300] "POST /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
235.149.225.139 - - [14/Aug/2023:11:17:13 +0300] "GET /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
