239.111.232.29 - - [13/Aug/2023:00:01:01 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
50.151.227.80 - - [13/Aug/2023:05:45:03 +0300] "PATCH /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
32.145.91.192 - - [13/Aug/2023:05:46:07 +0300] "GET /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
198.150.204.240 - - [13/Aug/2023:05:47:00 +0300] "PATCH /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
216.217.113.108 - - [13/Aug/2023:05:48:15 +0300] "POST /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
200.242.177.141 - - [13/Aug/2023:05:49:09 +0300] "POST /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
169.189.103.244 - - [13/Aug/2023:05:50:16 +0300] "DELETE /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
193.237.240.151 - - [13/Aug/2023:05:51:32 +0300] "GET /forum/openforums.org HTTP/1.0" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
126.30.80.238 - - [13/Aug/2023:05:52:38 +0300] "PATCH /google.com HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
154.241.116.27 - - [13/Aug/2023:05:53:48 +0300] "PATCH /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
149.98.87.167 - - [13/Aug/2023:05:54:43 +0300] "PATCH /downloads HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
148.177.8.217 - - [13/Aug/2023:05:56:07 +0300] "POST /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
11.227.96.75 - - [13/Aug/2023:05:57:15 +0300] "DELETE /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
133.224.34.126 - - [13/Aug/2023:05:58:30 +0300] "PUT /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
123.134.95.24 - - [13/Aug/2023:05:59:51 +0300] "GET /downloads HTTP/2" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
184.102.194.74 - - [13/Aug/2023:06:01:06 +0300] "PATCH /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
107.11.124.203 - - [13/Aug/2023:06:02:11 +0300] "POST /downloads HTTP/2" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
97.126.61.175 - - [13/Aug/2023:06:03:29 +0300] "POST /main/yandex.ru HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
8.125.134.211 - - [13/Aug/2023:06:04:25 +0300] "PUT /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
159.236.187.92 - - [13/Aug/2023:06:05:19 +0300] "DELETE /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
210.244.1.245 - - [13/Aug/2023:06:06:35 +0300] "GET /c/csharp.gcc HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
23.245.214.97 - - [13/Aug/2023:06:07:47 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
71.58.23.123 - - [13/Aug/2023:06:08:43 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
224.44.167.211 - - [13/Aug/2023:06:09:42 +0300] "PATCH /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
174.134.21.202 - - [13/Aug/2023:06:10:36 +0300] "GET /downloads HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
51.82.67.208 - - [13/Aug/2023:06:11:42 +0300] "GET /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
254.203.181.182 - - [13/Aug/2023:06:13:05 +0300] "POST /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
137.19.115.173 - - [13/Aug/2023:06:14:20 +0300] "GET /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
102.37.110.83 - - [13/Aug/2023:06:15:38 +0300] "DELETE /google.com HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
118.65.67.71 - - [13/Aug/2023:06:16:43 +0300] "PUT /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
176.241.186.51 - - [13/Aug/2023:06:17:38 +0300] "POST /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
217.172.102.103 - - [13/Aug/2023:06:18:40 +0300] "DELETE /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
93.244.197.71 - - [13/Aug/2023:06:19:57 +0300] "PATCH /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
178.234.144.118 - - [13/Aug/2023:06:21:23 +0300] "DELETE /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
127.109.55.14 - - [13/Aug/2023:06:22:14 +0300] "DELETE /google.com HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
5.170.108.161 - - [13/Aug/2023:06:23:08 +0300] "PATCH /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
131.53.38.228 - - [13/Aug/2023:06:24:18 +0300] "PUT /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
234.144.241.234 - - [13/Aug/2023:06:25:37 +0300] "PATCH /forum/openforums.org HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
209.148.134.210 - - [13/Aug/2023:06:26:27 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
153.64.152.145 - - [13/Aug/2023:06:27:43 +0300] "POST /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
194.102.135.40 - - [13/Aug/2023:06:28:43 +0300] "GET /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
10.116.200.219 - - [13/Aug/2023:06:29:43 +0300] "PUT /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
118.213.239.230 - - [13/Aug/2023:06:30:59 +0300] "DELETE /forum/openforums.org HTTP/1.0" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
177.193.93.33 - - [13/Aug/2023:06:32:06 +0300] "PUT /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
16.154.235.198 - - [13/Aug/2023:06:33:23 +0300] "PATCH /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
102.139.14.147 - - [13/Aug/2023:06:34:34 +0300] "PUT /google.com HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
195.90.44.209 - - [13/Aug/2023:06:35:30 +0300] "PATCH /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
67.165.130.220 - - [13/Aug/2023:06:36:43 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
52.99.110.17 - - [13/Aug/2023:06:37:52 +0300] "DELETE /google.com HTTP/2" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
21.254.211.51 - - [13/Aug/2023:06:38:49 +0300] "POST /google.com HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
1.94.126.188 - - [13/Aug/2023:06:39:39 +0300] "PUT /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
52.116.217.84 - - [13/Aug/2023:06:41:02 +0300] "PATCH /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
105.136.55.186 - - [13/Aug/2023:06:41:53 +0300] "PUT /c/csharp.gcc HTTP/1.0" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
12.119.175.154 - - [13/Aug/2023:06:43:17 +0300] "GET /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
248.224.17.208 - - [13/Aug/2023:06:44:17 +0300] "DELETE /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
95.111.101.200 - - [13/Aug/2023:06:45:13 +0300] "DELETE /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
221.137.41.85 - - [13/Aug/2023:06:46:24 +0300] "GET /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
219.49.170.126 - - [13/Aug/2023:06:47:49 +0300] "PUT /forum/openforums.org HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
96.134.103.129 - - [13/Aug/2023:06:49:08 +0300] "DELETE /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
116.163.242.128 - - [13/Aug/2023:06:50:29 +0300] "DELETE /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
53.179.164.117 - - [13/Aug/2023:06:51:48 +0300] "PATCH /c/csharp.gcc HTTP/2" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
165.172.167.159 - - [13/Aug/2023:06:52:48 +0300] "DELETE /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
23.237.213.190 - - [13/Aug/2023:06:54:12 +0300] "POST /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
180.29.118.73 - - [13/Aug/2023:06:55:24 +0300] "PUT /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
45.35.145.150 - - [13/Aug/2023:06:56:27 +0300] "GET /google.com HTTP/2" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
71.73.171.27 - - [13/Aug/2023:06:57:51 +0300] "GET /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
3.38.119.154 - - [13/Aug/2023:06:59:16 +0300] "GET /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
219.239.227.17 - - [13/Aug/2023:07:00:08 +0300] "PUT /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
34.239.213.100 - - [13/Aug/2023:07:01:33 +0300] "DELETE /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
48.75.59.120 - - [13/Aug/2023:07:02:47 +0300] "PUT /forum/openforums.org HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
217.203.41.199 - - [13/Aug/2023:07:04:06 +0300] "POST /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
63.168.143.213 - - [13/Aug/2023:07:05:02 +0300] "DELETE /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
66.241.169.66 - - [13/Aug/2023:07:06:20 +0300] "PUT /google.com HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
169.20.90.51 - - [13/Aug/2023:07:07:36 +0300] "PUT /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
69.189.102.91 - - [13/Aug/2023:07:08:58 +0300] "DELETE /google.com HTTP/2" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
39.47.81.3 - - [13/Aug/2023:07:09:58 +0300] "PATCH /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
123.186.125.167 - - [13/Aug/2023:07:11:16 +0300] "PUT /downloads HTTP/2" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
157.69.36.155 - - [13/Aug/2023:07:12:22 +0300] "PUT /c/csharp.gcc HTTP/1.1" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
68.23.217.173 - - [13/Aug/2023:07:13:27 +0300] "DELETE /c/csharp.gcc HTTP/2" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
97.231.178.54 - - [13/Aug/2023:07:14:39 +0300] "POST /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
247.72.53.167 - - [13/Aug/2023:07:15:43 +0300] "PATCH /google.com HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
48.40.5.252 - - [13/Aug/2023:07:16:44 +0300] "DELETE /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
152.243.58.174 - - [13/Aug/2023:07:17:46 +0300] "GET /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
154.106.34.170 - - [13/Aug/2023:07:18:44 +0300] "PUT /forum/openforums.org HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
121.52.7.239 - - [13/Aug/2023:07:20:06 +0300] "POST /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
209.24.200.204 - - [13/Aug/2023:07:21:04 +0300] "PATCH /downloads HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
17.213.26.82 - - [13/Aug/2023:07:22:24 +0300] "GET /c/csharp.gcc HTTP/2" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
102.172.210.9 - - [13/Aug/2023:07:23:32 +0300] "DELETE /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
26.251.83.253 - - [13/Aug/2023:07:24:31 +0300] "PUT /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
185.197.31.163 - - [13/Aug/2023:07:25:37 +0300] "PUT /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
178.187.16.171 - - [13/Aug/2023:07:26:33 +0300] "PATCH /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
93.39.9.240 - - [13/Aug/2023:07:27:27 +0300] "DELETE /downloads HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
157.242.241.98 - - [13/Aug/2023:07:28:22 +0300] "DELETE /downloads HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
161.46.100.111 - - [13/Aug/2023:07:29:27 +0300] "PATCH /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
84.228.137.183 - - [13/Aug/2023:07:30:33 +0300] "POST /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
187.42.248.151 - - [13/Aug/2023:07:31:47 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
58.224.55.67 - - [13/Aug/2023:07:32:50 +0300] "POST /google.com HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
172.230.92.158 - - [13/Aug/2023:07:33:46 +0300] "GET /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
147.52.240.243 - - [13/Aug/2023:07:34:47 +0300] "GET /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
189.246.2.138 - - [13/Aug/2023:07:35:53 +0300] "PUT /forum/openforums.org HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
62.232.220.113 - - [13/Aug/2023:07:36:59 +0300] "DELETE /forum/openforums.org HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
