88.148.59.116 - - [15/Aug/2023:00:01:11 +0300] "POST /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
44.144.71.186 - - [15/Aug/2023:09:28:29 +0300] "GET /downloads HTTP/2" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
139.101.188.161 - - [15/Aug/2023:09:29:41 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
72.2.48.117 - - [15/Aug/2023:09:30:58 +0300] "POST /google.com HTTP/1.1" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
123.76.65.53 - - [15/Aug/2023:09:32:19 +0300] "POST /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
123.14.153.35 - - [15/Aug/2023:09:33:42 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
17.21.202.20 - - [15/Aug/2023:09:34:42 +0300] "DELETE /google.com HTTP/2" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
155.151.52.237 - - [15/Aug/2023:09:36:07 +0300] "PUT /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
167.36.153.241 - - [15/Aug/2023:09:37:14 +0300] "DELETE /google.com HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
67.83.164.24 - - [15/Aug/2023:09:38:22 +0300] "PUT /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
105.234.233.133 - - [15/Aug/2023:09:39:25 +0300] "PUT /downloads HTTP/2" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
122.101.55.117 - - [15/Aug/2023:09:40:28 +0300] "PATCH /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
30.175.87.8 - - [15/Aug/2023:09:41:21 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
196.50.191.195 - - [15/Aug/2023:09:42:17 +0300] "POST /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
251.32.59.144 - - [15/Aug/2023:09:43:07 +0300] "DELETE /main/yandex.ru HTTP/1.0" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
115.166.178.242 - - [15/Aug/2023:09:44:09 +0300] "DELETE /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
11.169.137.224 - - [15/Aug/2023:09:45:04 +0300] "DELETE /forum/openforums.org HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
178.161.248.219 - - [15/Aug/2023:09:46:12 +0300] "DELETE /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
74.162.65.214 - - [15/Aug/2023:09:47:03 +0300] "PUT /google.com HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
198.174.196.222 - - [15/Aug/2023:09:48:10 +0300] "DELETE /downloads HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
19.105.161.226 - - [15/Aug/2023:09:49:15 +0300] "GET /google.com HTTP/1.1" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
10.224.253.194 - - [15/Aug/2023:09:50:13 +0300] "DELETE /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
96.199.157.90 - - [15/Aug/2023:09:51:11 +0300] "GET /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
116.155.70.170 - - [15/Aug/2023:09:52:16 +0300] "GET /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
178.254.31.30 - - [15/Aug/2023:09:53:20 +0300] "PATCH /forum/openforums.org HTTP/2" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
248.243.232.67 - - [15/Aug/2023:09:54:45 +0300] "PUT /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
177.206.183.94 - - [15/Aug/2023:09:56:04 +0300] "PUT /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
146.219.168.90 - - [15/Aug/2023:09:57:25 +0300] "PATCH /google.com HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
110.91.224.169 - - [15/Aug/2023:09:58:48 +0300] "POST /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
32.98.8.81 - - [15/Aug/2023:10:00:00 +0300] "PUT /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
32.22.3.18 - - [15/Aug/2023:10:01:11 +0300] "GET /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
41.70.196.134 - - [15/Aug/2023:10:02:05 +0300] "PATCH /downloads HTTP/2" 501  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
95.5.68.50 - - [15/Aug/2023:10:03:12 +0300] "POST /forum/openforums.org HTTP/2" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
159.47.228.33 - - [15/Aug/2023:10:04:19 +0300] "POST /downloads HTTP/2" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
234.52.96.149 - - [15/Aug/2023:10:05:09 +0300] "POST /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
162.68.89.236 - - [15/Aug/2023:10:06:31 +0300] "DELETE /main/yandex.ru HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
58.126.213.8 - - [15/Aug/2023:10:07:22 +0300] "DELETE /forum/openforums.org HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
33.138.32.147 - - [15/Aug/2023:10:08:21 +0300] "GET /downloads HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
241.153.83.165 - - [15/Aug/2023:10:09:35 +0300] "POST /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
118.119.102.55 - - [15/Aug/2023:10:10:43 +0300] "GET /downloads HTTP/1.1" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
8.111.2.180 - - [15/Aug/2023:10:12:05 +0300] "DELETE /forum/openforums.org HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
102.107.49.165 - - [15/Aug/2023:10:13:27 +0300] "DELETE /forum/openforums.org HTTP/1.1" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
202.3.56.223 - - [15/Aug/2023:10:14:18 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
37.89.129.84 - - [15/Aug/2023:10:15:21 +0300] "PATCH /forum/openforums.org HTTP/1.0" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
120.185.229.188 - - [15/Aug/2023:10:16:38 +0300] "POST /forum/openforums.org HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
36.11.249.74 - - [15/Aug/2023:10:17:32 +0300] "PATCH /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
13.48.30.43 - - [15/Aug/2023:10:18:56 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
11.254.254.37 - - [15/Aug/2023:10:20:02 +0300] "POST /forum/openforums.org HTTP/1.1" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
88.211.112.55 - - [15/Aug/2023:10:21:08 +0300] "PATCH /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
148.211.232.187 - - [15/Aug/2023:10:22:10 +0300] "GET /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
175.36.35.114 - - [15/Aug/2023:10:23:29 +0300] "PATCH /forum/openforums.org HTTP/2" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
189.208.133.126 - - [15/Aug/2023:10:24:31 +0300] "GET /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
128.6.206.52 - - [15/Aug/2023:10:25:39 +0300] "GET /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
50.143.242.180 - - [15/Aug/2023:10:26:43 +0300] "PATCH /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
209.157.178.159 - - [15/Aug/2023:10:27:46 +0300] "POST /google.com HTTP/1.1" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
157.223.43.123 - - [15/Aug/2023:10:28:40 +0300] "DELETE /main/yandex.ru HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
39.86.160.29 - - [15/Aug/2023:10:29:59 +0300] "POST /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
27.127.169.223 - - [15/Aug/2023:10:31:21 +0300] "PATCH /downloads HTTP/1.1" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
180.109.94.179 - - [15/Aug/2023:10:32:34 +0300] "DELETE /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
95.51.95.84 - - [15/Aug/2023:10:33:57 +0300] "GET /main/yandex.ru HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
165.239.31.31 - - [15/Aug/2023:10:35:00 +0300] "PATCH /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
9.60.127.210 - - [15/Aug/2023:10:36:23 +0300] "PATCH /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
61.131.188.108 - - [15/Aug/2023:10:37:42 +0300] "POST /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
111.7.41.21 - - [15/Aug/2023:10:38:40 +0300] "DELETE /downloads HTTP/1.1" 404  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
193.177.38.141 - - [15/Aug/2023:10:39:45 +0300] "GET /downloads HTTP/2" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
197.208.116.25 - - [15/Aug/2023:10:41:10 +0300] "PATCH /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
215.19.168.117 - - [15/Aug/2023:10:42:25 +0300] "PATCH /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
45.249.210.12 - - [15/Aug/2023:10:43:25 +0300] "PATCH /downloads HTTP/1.0" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
75.150.165.245 - - [15/Aug/2023:10:44:51 +0300] "DELETE /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
170.108.5.52 - - [15/Aug/2023:10:45:45 +0300] "PUT /c/csharp.gcc HTTP/1.0" 400  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
8.78.137.6 - - [15/Aug/2023:10:47:10 +0300] "DELETE /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
51.106.191.159 - - [15/Aug/2023:10:48:28 +0300] "PUT /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
113.167.107.183 - - [15/Aug/2023:10:49:48 +0300] "POST /c/csharp.gcc HTTP/2" 403  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
49.225.192.206 - - [15/Aug/2023:10:50:44 +0300] "DELETE /main/yandex.ru HTTP/2" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
237.247.154.100 - - [15/Aug/2023:10:51:36 +0300] "GET /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
30.3.67.26 - - [15/Aug/2023:10:52:27 +0300] "POST /c/csharp.gcc HTTP/2" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
102.209.191.123 - - [15/Aug/2023:10:53:42 +0300] "PATCH /c/csharp.gcc HTTP/2" 200  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
140.157.200.66 - - [15/Aug/2023:10:54:55 +0300] "DELETE /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
83.200.156.141 - - [15/Aug/2023:10:55:50 +0300] "DELETE /google.com HTTP/1.1" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
82.118.137.109 - - [15/Aug/2023:10:56:43 +0300] "PATCH /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
246.253.203.44 - - [15/Aug/2023:10:57:46 +0300] "GET /main/yandex.ru HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
242.142.80.30 - - [15/Aug/2023:10:58:58 +0300] "PUT /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
178.1.44.228 - - [15/Aug/2023:11:00:12 +0300] "GET /downloads HTTP/1.0" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
82.106.250.133 - - [15/Aug/2023:11:01:15 +0300] "POST /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
143.73.150.190 - - [15/Aug/2023:11:02:31 +0300] "DELETE /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
240.178.21.254 - - [15/Aug/2023:11:03:57 +0300] "DELETE /google.com HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
96.115.194.109 - - [15/Aug/2023:11:05:00 +0300] "PATCH /downloads HTTP/1.1" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
151.138.233.178 - - [15/Aug/2023:11:06:22 +0300] "DELETE /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
116.202.157.160 - - [15/Aug/2023:11:07:40 +0300] "POST /c/csharp.gcc HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
63.88.223.49 - - [15/Aug/2023:11:08:31 +0300] "PUT /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
66.49.232.28 - - [15/Aug/2023:11:09:41 +0300] "PATCH /downloads HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
52.104.247.216 - - [15/Aug/2023:11:11:06 +0300] "PUT /google.com HTTP/1.1" 503  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
101.25.102.40 - - [15/Aug/2023:11:12:08 +0300] "PUT /google.com HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
233.14.82.163 - - [15/Aug/2023:11:13:31 +0300] "GET /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
57.11.124.250 - - [15/Aug/2023:11:14:44 +0300] "GET /forum/openforums.org HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
77.75.2.2 - - [15/Aug/2023:11:15:37 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
211.214.202.230 - - [15/Aug/2023:11:16:35 +0300] "DELETE /google.com HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
172.98.251.224 - - [15/Aug/2023:11:17:36 +0300] "POST /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
134.114.218.46 - - [15/Aug/2023:11:18:47 +0300] "GET /google.com HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
205.13.97.162 - - [15/Aug/2023:11:19:50 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
157.179.120.148 - - [15/Aug/2023:11:21:05 +0300] "DELETE /forum/openforums.org HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
